model,image,category,level,response,RT,seed
simulated,simulated,1,basic,yes,257.68238632918775,8
simulated,simulated,1,basic,yes,257.75594571701515,8
simulated,simulated,1,basic,yes,257.7774652116637,8
simulated,simulated,1,basic,yes,257.80768043621913,8
simulated,simulated,1,basic,yes,257.7210684808605,8
simulated,simulated,1,basic,yes,257.78505148136617,8
simulated,simulated,1,basic,yes,257.81029654405717,8
simulated,simulated,1,basic,yes,257.7667916609442,8
simulated,simulated,2,basic,yes,257.7644117832897,8
simulated,simulated,2,basic,yes,257.78939374468143,8
simulated,simulated,2,basic,yes,257.7824548283975,8
simulated,simulated,2,basic,yes,257.73890590747055,8
simulated,simulated,2,basic,yes,257.76914004345724,8
simulated,simulated,2,basic,yes,257.757192978526,8
simulated,simulated,2,basic,yes,257.72707535045424,8
simulated,simulated,2,basic,yes,257.7781634452229,8
simulated,simulated,2,basic,yes,257.78558449245173,8
simulated,simulated,2,basic,yes,257.7170859583055,8
simulated,simulated,2,basic,yes,257.6900842971306,8
simulated,simulated,2,basic,yes,257.7361334924181,8
simulated,simulated,2,basic,yes,257.7945271150872,8
simulated,simulated,2,basic,yes,257.7568327504621,8
simulated,simulated,2,basic,yes,257.72014851261605,8
simulated,simulated,2,basic,yes,257.7189725259053,8
simulated,simulated,2,basic,yes,257.694677028256,8
simulated,simulated,2,basic,yes,257.7451891872862,8
simulated,simulated,2,basic,yes,257.7663722070889,8
simulated,simulated,2,basic,yes,257.74568583035864,8
simulated,simulated,2,basic,yes,257.7588788095487,8
simulated,simulated,2,basic,yes,257.7280202534164,8
simulated,simulated,2,basic,yes,257.7718455722819,8
simulated,simulated,2,basic,yes,257.7141188335145,8
simulated,simulated,2,basic,yes,257.7348456586505,8
simulated,simulated,2,basic,yes,257.6983536675234,8
simulated,simulated,2,basic,yes,257.7813749167229,8
simulated,simulated,2,basic,yes,257.80702199884934,8
simulated,simulated,2,basic,yes,257.7549324745601,8
simulated,simulated,2,basic,yes,257.7845138405314,8
simulated,simulated,2,basic,yes,257.75063639665865,8
simulated,simulated,2,basic,yes,257.7400088148747,8
simulated,simulated,2,basic,yes,257.71600565025756,8
simulated,simulated,2,basic,yes,257.7065285620668,8
simulated,simulated,2,basic,yes,257.780426707757,8
simulated,simulated,2,basic,yes,257.676836836636,8
simulated,simulated,2,basic,yes,257.7767543436059,8
simulated,simulated,2,basic,yes,257.76897536885286,8
simulated,simulated,2,basic,yes,257.73600348259316,8
simulated,simulated,2,basic,yes,257.7124171503289,8
simulated,simulated,2,basic,yes,257.77649066141356,8
simulated,simulated,2,basic,yes,257.7558031964561,8
simulated,simulated,2,basic,yes,257.7755855871448,8
simulated,simulated,2,basic,yes,257.7251553533092,8
simulated,simulated,2,basic,yes,257.737813737234,8
simulated,simulated,2,basic,yes,257.7747245732424,8
simulated,simulated,2,basic,yes,257.7562107883476,8
simulated,simulated,2,basic,yes,257.7642703452362,8
simulated,simulated,2,basic,yes,257.7966700981717,8
simulated,simulated,2,basic,yes,257.7490122525301,8
simulated,simulated,2,basic,yes,257.8127491223575,8
simulated,simulated,2,basic,yes,257.8063340879345,8
simulated,simulated,2,basic,yes,257.76021731628606,8
simulated,simulated,2,basic,yes,257.77969838304944,8
simulated,simulated,2,basic,yes,257.7377086917879,8
simulated,simulated,2,basic,yes,257.7882611288146,8
simulated,simulated,2,basic,yes,257.73063020155683,8
simulated,simulated,2,basic,yes,257.7424294104634,8
simulated,simulated,2,basic,yes,257.7427103226232,8
simulated,simulated,2,basic,yes,257.7330869495935,8
simulated,simulated,2,basic,yes,257.68839094621006,8
simulated,simulated,2,basic,yes,257.7270812247822,8
simulated,simulated,2,basic,yes,257.7531165702182,8
simulated,simulated,2,basic,yes,257.73823046157327,8
simulated,simulated,2,basic,yes,257.73454770737015,8
simulated,simulated,2,basic,yes,257.8067095122472,8
simulated,simulated,2,basic,yes,257.8024424871421,8
simulated,simulated,2,basic,yes,257.73194175620563,8
simulated,simulated,2,basic,yes,257.7851872393741,8
simulated,simulated,2,basic,yes,257.71977255486615,8
simulated,simulated,2,basic,yes,257.7074538937507,8
simulated,simulated,2,basic,yes,257.7822061534494,8
simulated,simulated,2,basic,yes,257.78112456911396,8
simulated,simulated,2,basic,yes,257.78980836066063,8
simulated,simulated,2,basic,yes,257.7471201130891,8
simulated,simulated,2,basic,yes,257.7673422615607,8
simulated,simulated,2,basic,yes,257.73986473256696,8
simulated,simulated,2,basic,yes,257.76736050830146,8
simulated,simulated,2,basic,yes,257.7505760094904,8
simulated,simulated,2,basic,yes,257.78257411950506,8
simulated,simulated,2,basic,yes,257.73814151323364,8
simulated,simulated,2,basic,yes,257.7896011624752,8
simulated,simulated,2,basic,yes,257.7328865498117,8
simulated,simulated,2,basic,yes,257.73466868457155,8
simulated,simulated,2,basic,yes,257.7496684039899,8
simulated,simulated,2,basic,yes,257.7613977409952,8
simulated,simulated,2,basic,yes,257.76157213462477,8
simulated,simulated,2,basic,yes,257.7267376817936,8
simulated,simulated,2,basic,yes,257.78440111072905,8
simulated,simulated,2,basic,yes,257.7904571306869,8
simulated,simulated,2,basic,yes,257.77457549473996,8
simulated,simulated,2,basic,yes,257.7753469118424,8
simulated,simulated,2,basic,yes,257.78122428933165,8
simulated,simulated,2,basic,yes,257.7062126595781,8
simulated,simulated,2,basic,yes,257.73374124568153,8
simulated,simulated,2,basic,yes,257.7442943171907,8
simulated,simulated,2,basic,yes,257.73551280975244,8
simulated,simulated,2,basic,yes,257.70158234547466,8
simulated,simulated,2,basic,yes,257.7696892617006,8
simulated,simulated,2,basic,yes,257.73625238929714,8
simulated,simulated,3,basic,yes,257.7612645634776,8
simulated,simulated,3,basic,yes,257.7578149757154,8
simulated,simulated,3,basic,yes,257.7404403597346,8
simulated,simulated,3,basic,yes,257.72098188781143,8
simulated,simulated,3,basic,yes,257.7456528878084,8
simulated,simulated,3,basic,yes,257.7556469855486,8
simulated,simulated,3,basic,yes,257.76206508584863,8
simulated,simulated,3,basic,yes,257.79157754200213,8
simulated,simulated,3,basic,yes,257.7200136990633,8
simulated,simulated,3,basic,yes,257.752194994164,8
simulated,simulated,3,basic,yes,257.7409359449123,8
simulated,simulated,3,basic,yes,257.72470056904297,8
simulated,simulated,3,basic,yes,257.7733799110072,8
simulated,simulated,3,basic,yes,257.7610595691574,8
simulated,simulated,3,basic,yes,257.79674472381174,8
simulated,simulated,3,basic,yes,257.7291050136829,8
simulated,simulated,3,basic,yes,257.7555761158815,8
simulated,simulated,3,basic,yes,257.75535160525874,8
simulated,simulated,3,basic,yes,257.78784668942785,8
simulated,simulated,3,basic,yes,257.7388707367064,8
simulated,simulated,3,basic,yes,257.7724782178261,8
simulated,simulated,3,basic,yes,257.74182158689723,8
simulated,simulated,3,basic,yes,257.77763597746207,8
simulated,simulated,3,basic,yes,257.73984515153427,8
simulated,simulated,3,basic,yes,257.7441207265566,8
simulated,simulated,3,basic,yes,257.76094741545245,8
simulated,simulated,3,basic,yes,257.7985459712511,8
simulated,simulated,3,basic,yes,257.74066010405727,8
simulated,simulated,3,basic,yes,257.70403517241135,8
simulated,simulated,3,basic,yes,257.76143725855053,8
simulated,simulated,3,basic,yes,257.74894877565976,8
simulated,simulated,3,basic,yes,257.74434433780823,8
simulated,simulated,3,basic,yes,257.7595609720249,8
simulated,simulated,3,basic,yes,257.7613035916653,8
simulated,simulated,3,basic,yes,257.7443478772084,8
simulated,simulated,3,basic,yes,257.7885918202403,8
simulated,simulated,3,basic,yes,257.77818097705034,8
simulated,simulated,3,basic,yes,257.75347004871804,8
simulated,simulated,3,basic,yes,257.75729872968344,8
simulated,simulated,3,basic,yes,257.74072438540844,8
simulated,simulated,3,basic,yes,257.78685852023864,8
simulated,simulated,3,basic,yes,257.71755151311606,8
simulated,simulated,3,basic,yes,257.7322748542287,8
simulated,simulated,3,basic,yes,257.80625761857704,8
simulated,simulated,3,basic,yes,257.8045824032763,8
simulated,simulated,3,basic,yes,257.6926100058019,8
simulated,simulated,3,basic,yes,257.7735551496491,8
simulated,simulated,3,basic,yes,257.7111870453925,8
simulated,simulated,3,basic,yes,257.78681708999045,8
simulated,simulated,3,basic,yes,257.72146585541094,8
simulated,simulated,3,basic,yes,257.7403003777401,8
simulated,simulated,3,basic,yes,257.6667138641147,8
simulated,simulated,3,basic,yes,257.6852236659146,8
simulated,simulated,3,basic,yes,257.75998790578586,8
simulated,simulated,3,basic,yes,257.8399537590318,8
simulated,simulated,3,basic,yes,257.79317209129306,8
simulated,simulated,3,basic,yes,257.7063261630779,8
simulated,simulated,3,basic,yes,257.76914979799346,8
simulated,simulated,3,basic,yes,257.7427980786211,8
simulated,simulated,3,basic,yes,257.7415037432183,8
simulated,simulated,3,basic,yes,257.76582282450585,8
simulated,simulated,3,basic,yes,257.8143731678406,8
simulated,simulated,3,basic,yes,257.7408448017854,8
simulated,simulated,3,basic,yes,257.66580039116764,8
simulated,simulated,3,basic,yes,257.7508509816611,8
simulated,simulated,3,basic,yes,257.7690591138808,8
simulated,simulated,3,basic,yes,257.79328714469676,8
simulated,simulated,3,basic,yes,257.7306504300766,8
simulated,simulated,3,basic,yes,257.76937503049334,8
simulated,simulated,3,basic,yes,257.7448608358366,8
simulated,simulated,3,basic,yes,257.75890930058216,8
simulated,simulated,3,basic,yes,257.7464823945079,8
simulated,simulated,3,basic,yes,257.75873943359557,8
simulated,simulated,3,basic,yes,257.72691125810763,8
simulated,simulated,3,basic,yes,257.79192867539876,8
simulated,simulated,3,basic,yes,257.7649012927111,8
simulated,simulated,3,basic,yes,257.8062179943797,8
simulated,simulated,3,basic,yes,257.776949761386,8
simulated,simulated,3,basic,yes,257.7278351667542,8
simulated,simulated,3,basic,yes,257.7750787519212,8
simulated,simulated,3,basic,yes,257.75872154251533,8
simulated,simulated,3,basic,yes,257.7108427110354,8
simulated,simulated,3,basic,yes,257.7553638165577,8
simulated,simulated,3,basic,yes,257.7547933668088,8
simulated,simulated,3,basic,yes,257.7617597304715,8
simulated,simulated,3,basic,yes,257.7382571719929,8
simulated,simulated,3,basic,yes,257.7486624656292,8
simulated,simulated,3,basic,yes,257.7686445873408,8
simulated,simulated,3,basic,yes,257.70126819000245,8
simulated,simulated,3,basic,yes,257.77924792772666,8
simulated,simulated,3,basic,yes,257.7131276085085,8
simulated,simulated,3,basic,yes,257.7608180524293,8
simulated,simulated,3,basic,yes,257.7522931774669,8
simulated,simulated,3,basic,yes,257.8028331731137,8
simulated,simulated,3,basic,yes,257.719943383531,8
simulated,simulated,3,basic,yes,257.7795702953714,8
simulated,simulated,3,basic,yes,257.7715648239715,8
simulated,simulated,3,basic,yes,257.7658811675781,8
simulated,simulated,3,basic,yes,257.81514571507506,8
simulated,simulated,3,basic,yes,257.725662366756,8
simulated,simulated,0,sub,yes,832.1231379390424,8
simulated,simulated,0,sub,yes,832.001443441496,8
simulated,simulated,0,sub,yes,832.2842266970044,8
simulated,simulated,0,sub,yes,832.1809169561509,8
simulated,simulated,0,sub,yes,832.0456703584134,8
simulated,simulated,0,sub,yes,832.3274505589483,8
simulated,simulated,0,sub,yes,831.8473795196638,8
simulated,simulated,0,sub,yes,832.2414385576154,8
simulated,simulated,0,sub,yes,832.1477836906172,8
simulated,simulated,0,sub,yes,832.3814607536524,8
simulated,simulated,0,sub,yes,832.2013591980364,8
simulated,simulated,0,sub,yes,832.3858618492928,8
simulated,simulated,0,sub,yes,832.3889955768649,8
simulated,simulated,0,sub,yes,832.1343037450738,8
simulated,simulated,0,sub,yes,832.0350395831547,8
simulated,simulated,0,sub,yes,832.3467294985088,8
simulated,simulated,0,sub,yes,832.1411554796891,8
simulated,simulated,0,sub,yes,832.1756634507896,8
simulated,simulated,0,sub,yes,832.5880058594659,8
simulated,simulated,0,sub,yes,832.402300700252,8
simulated,simulated,0,sub,yes,831.894810288567,8
simulated,simulated,0,sub,yes,832.1133657395455,8
simulated,simulated,0,sub,yes,832.307041041174,8
simulated,simulated,0,sub,yes,832.3183678935955,8
simulated,simulated,0,sub,yes,831.8608080033614,8
simulated,simulated,0,sub,yes,832.2215537883143,8
simulated,simulated,0,sub,yes,832.2679237314479,8
simulated,simulated,0,sub,yes,832.4852555409143,8
simulated,simulated,0,sub,yes,832.246548671519,8
simulated,simulated,0,sub,yes,832.5259889220525,8
simulated,simulated,0,sub,yes,832.0630786433265,8
simulated,simulated,0,sub,yes,832.1166332730646,8
simulated,simulated,0,sub,yes,832.2701060697734,8
simulated,simulated,0,sub,yes,831.8552625306968,8
simulated,simulated,0,sub,yes,832.1460930667348,8
simulated,simulated,0,sub,yes,831.9518044051267,8
simulated,simulated,0,sub,yes,832.0833624239393,8
simulated,simulated,0,sub,yes,832.2245613816742,8
simulated,simulated,0,sub,yes,832.2628042702397,8
simulated,simulated,0,sub,yes,832.3568438925307,8
simulated,simulated,0,sub,yes,832.2684870644349,8
simulated,simulated,0,sub,yes,832.1737126880374,8
simulated,simulated,0,sub,yes,832.5374690184185,8
simulated,simulated,0,sub,yes,832.1721104329085,8
simulated,simulated,0,sub,yes,832.1492067293656,8
simulated,simulated,0,sub,no,832.1331730437604,8
simulated,simulated,0,sub,yes,831.9973582093587,8
simulated,simulated,0,sub,yes,832.2583674964905,8
simulated,simulated,0,sub,yes,832.1972380248241,8
simulated,simulated,0,sub,yes,832.4812170025778,8
simulated,simulated,1,sub,yes,832.3200242498544,8
simulated,simulated,1,sub,yes,832.1891253410215,8
simulated,simulated,1,sub,yes,832.2413025636598,8
simulated,simulated,1,sub,yes,832.1082551242041,8
simulated,simulated,1,sub,yes,832.3666957320453,8
simulated,simulated,1,sub,yes,832.0681854201133,8
simulated,simulated,1,sub,yes,832.3694829827203,8
simulated,simulated,1,sub,yes,832.1645424227236,8
simulated,simulated,1,sub,yes,832.1419534786837,8
simulated,simulated,1,sub,yes,832.2108916386967,8
simulated,simulated,1,sub,yes,831.8784370805716,8
simulated,simulated,1,sub,yes,832.0949693374339,8
simulated,simulated,1,sub,no,832.0757904106752,8
simulated,simulated,1,sub,yes,832.1414722697302,8
simulated,simulated,1,sub,yes,832.3264022385337,8
simulated,simulated,1,sub,yes,832.0594551471751,8
simulated,simulated,1,sub,yes,832.3537452502147,8
simulated,simulated,1,sub,yes,832.3226013201628,8
simulated,simulated,1,sub,yes,831.9234332227396,8
simulated,simulated,1,sub,yes,832.2523826055973,8
simulated,simulated,1,sub,yes,832.2762475113407,8
simulated,simulated,1,sub,yes,832.056564413062,8
simulated,simulated,1,sub,yes,832.0063494192281,8
simulated,simulated,1,sub,yes,832.4594406741123,8
simulated,simulated,1,sub,yes,831.9147931504015,8
simulated,simulated,1,sub,yes,832.3857167176412,8
simulated,simulated,1,sub,yes,832.2180352825812,8
simulated,simulated,1,sub,yes,832.1932850391539,8
simulated,simulated,1,sub,no,832.2591470989595,8
simulated,simulated,1,sub,yes,832.0379130027137,8
simulated,simulated,1,sub,yes,832.158595386238,8
simulated,simulated,1,sub,yes,832.1069506825347,8
simulated,simulated,1,sub,yes,831.7478494223229,8
simulated,simulated,1,sub,yes,832.3567460494822,8
simulated,simulated,1,sub,yes,832.1884432081849,8
simulated,simulated,1,sub,yes,832.1255455183084,8
simulated,simulated,1,sub,yes,832.0041917405566,8
simulated,simulated,1,sub,yes,832.2421617251669,8
simulated,simulated,1,sub,yes,832.194854312836,8
simulated,simulated,1,sub,yes,832.4432051100185,8
simulated,simulated,1,sub,yes,832.5091869095573,8
simulated,simulated,1,sub,yes,832.3538442562078,8
simulated,simulated,1,sub,yes,832.119080755609,8
simulated,simulated,1,sub,yes,832.1403180616668,8
simulated,simulated,1,sub,yes,832.263778972,8
simulated,simulated,1,sub,yes,832.1903188638721,8
simulated,simulated,1,sub,yes,832.3711346247212,8
simulated,simulated,1,sub,yes,832.3279983111,8
simulated,simulated,1,sub,yes,832.3558194573752,8
simulated,simulated,1,sub,yes,832.4079941134472,8
simulated,simulated,2,sub,yes,832.2664481646108,8
simulated,simulated,2,sub,yes,832.1904044278905,8
simulated,simulated,2,sub,yes,832.2252294641368,8
simulated,simulated,2,sub,yes,832.424376072854,8
simulated,simulated,2,sub,yes,832.0375581092187,8
simulated,simulated,2,sub,yes,832.3703926529859,8
simulated,simulated,2,sub,yes,832.1254201846181,8
simulated,simulated,2,sub,yes,832.1602490449608,8
simulated,simulated,2,sub,yes,831.9677394028797,8
simulated,simulated,2,sub,yes,832.163083513446,8
simulated,simulated,2,sub,yes,832.2904695511778,8
simulated,simulated,2,sub,yes,832.2012205490015,8
simulated,simulated,2,sub,yes,832.2631380510927,8
simulated,simulated,2,sub,yes,832.4612439784984,8
simulated,simulated,2,sub,yes,832.1750711735925,8
simulated,simulated,2,sub,yes,832.3591119339188,8
simulated,simulated,2,sub,yes,832.193083442331,8
simulated,simulated,2,sub,yes,832.1489290636721,8
simulated,simulated,2,sub,yes,832.5120507885814,8
simulated,simulated,2,sub,yes,832.36927273861,8
simulated,simulated,2,sub,yes,832.1555606708805,8
simulated,simulated,2,sub,yes,832.5373850813025,8
simulated,simulated,2,sub,yes,832.2402844257708,8
simulated,simulated,2,sub,yes,831.9921670142514,8
simulated,simulated,2,sub,yes,832.5169024779781,8
simulated,simulated,2,sub,yes,832.1159911478452,8
simulated,simulated,2,sub,yes,832.2234151695143,8
simulated,simulated,2,sub,yes,832.2642104522843,8
simulated,simulated,2,sub,yes,832.3913661555497,8
simulated,simulated,2,sub,yes,832.311406264711,8
simulated,simulated,2,sub,yes,832.0236821151392,8
simulated,simulated,2,sub,yes,832.1042011932925,8
simulated,simulated,2,sub,yes,832.382048673455,8
simulated,simulated,2,sub,yes,832.2288092676271,8
simulated,simulated,2,sub,yes,832.231580547536,8
simulated,simulated,2,sub,yes,832.2865296486707,8
simulated,simulated,2,sub,yes,832.2627894061993,8
simulated,simulated,2,sub,yes,832.0415118621358,8
simulated,simulated,2,sub,yes,832.0170003700272,8
simulated,simulated,2,sub,yes,832.0361946676289,8
simulated,simulated,2,sub,yes,832.2603544538921,8
simulated,simulated,2,sub,yes,832.3227799233109,8
simulated,simulated,2,sub,yes,832.3497385480164,8
simulated,simulated,2,sub,yes,832.1900436344014,8
simulated,simulated,2,sub,yes,832.2062517805097,8
simulated,simulated,2,sub,yes,832.6375276024783,8
simulated,simulated,2,sub,yes,832.3455822506373,8
simulated,simulated,2,sub,yes,832.149685251374,8
simulated,simulated,2,sub,yes,832.113244595294,8
simulated,simulated,2,sub,yes,832.1109145705167,8
simulated,simulated,3,sub,yes,832.2615522172298,8
simulated,simulated,3,sub,yes,831.9960946921472,8
simulated,simulated,3,sub,yes,832.100174606097,8
simulated,simulated,3,sub,yes,832.309699966902,8
simulated,simulated,3,sub,yes,832.0128665120282,8
simulated,simulated,3,sub,yes,832.2030278938184,8
simulated,simulated,3,sub,yes,832.2056852012851,8
simulated,simulated,3,sub,yes,832.2763757388417,8
simulated,simulated,3,sub,yes,832.1622744777623,8
simulated,simulated,3,sub,yes,832.0796029706348,8
simulated,simulated,3,sub,yes,832.2585920250567,8
simulated,simulated,3,sub,yes,832.2933002577229,8
simulated,simulated,3,sub,yes,832.4024524159021,8
simulated,simulated,3,sub,yes,832.1407049818426,8
simulated,simulated,3,sub,yes,831.8778607782493,8
simulated,simulated,3,sub,yes,832.1809322738122,8
simulated,simulated,3,sub,yes,832.2806151811548,8
simulated,simulated,3,sub,yes,832.111808559361,8
simulated,simulated,3,sub,yes,832.2585843458982,8
simulated,simulated,3,sub,no,832.3230100756182,8
simulated,simulated,3,sub,yes,832.2656607826168,8
simulated,simulated,3,sub,yes,832.2655989548292,8
simulated,simulated,3,sub,yes,832.1472292976756,8
simulated,simulated,3,sub,yes,832.3193086815281,8
simulated,simulated,3,sub,yes,831.9680485567425,8
simulated,simulated,3,sub,yes,832.1667593704525,8
simulated,simulated,3,sub,yes,832.3300180418528,8
simulated,simulated,3,sub,yes,832.0728364859714,8
simulated,simulated,3,sub,yes,832.0966900967426,8
simulated,simulated,3,sub,yes,832.2963682643516,8
simulated,simulated,3,sub,yes,832.3991987873401,8
simulated,simulated,3,sub,yes,832.1383479395993,8
simulated,simulated,3,sub,yes,832.2689478594415,8
simulated,simulated,3,sub,yes,832.2330997621849,8
simulated,simulated,3,sub,yes,832.2724049477309,8
simulated,simulated,3,sub,yes,832.2005563075053,8
simulated,simulated,3,sub,yes,832.4029288464529,8
simulated,simulated,3,sub,yes,832.0796294570378,8
simulated,simulated,3,sub,yes,832.2453632683566,8
simulated,simulated,3,sub,yes,832.3982914212386,8
simulated,simulated,3,sub,yes,832.3194850571844,8
simulated,simulated,3,sub,yes,832.3942544747334,8
simulated,simulated,3,sub,yes,832.087848199349,8
simulated,simulated,3,sub,yes,832.2713252537585,8
simulated,simulated,3,sub,yes,832.3190144345908,8
simulated,simulated,3,sub,yes,832.2994735104411,8
simulated,simulated,3,sub,yes,832.0623564580093,8
simulated,simulated,3,sub,yes,832.3535024493991,8
simulated,simulated,3,sub,yes,832.342061747868,8
simulated,simulated,3,sub,yes,832.2181231811617,8
simulated,simulated,4,sub,yes,832.2187192711907,8
simulated,simulated,4,sub,yes,832.4644784944775,8
simulated,simulated,4,sub,yes,832.2727565401104,8
simulated,simulated,4,sub,yes,832.1952951455987,8
simulated,simulated,4,sub,yes,832.4442250047574,8
simulated,simulated,4,sub,yes,832.3320880419451,8
simulated,simulated,4,sub,yes,832.1346488159461,8
simulated,simulated,4,sub,yes,832.386397077585,8
simulated,simulated,4,sub,yes,832.2390968062801,8
simulated,simulated,4,sub,yes,832.1328246321735,8
simulated,simulated,4,sub,yes,832.0412557106296,8
simulated,simulated,4,sub,yes,832.2694538666238,8
simulated,simulated,4,sub,yes,832.4464639103269,8
simulated,simulated,4,sub,yes,832.3096286321453,8
simulated,simulated,4,sub,yes,832.1391970542344,8
simulated,simulated,4,sub,yes,832.0235846286225,8
simulated,simulated,4,sub,yes,832.1942732175633,8
simulated,simulated,4,sub,yes,832.1779208523772,8
simulated,simulated,4,sub,yes,832.5017699747245,8
simulated,simulated,4,sub,yes,832.1626243244795,8
simulated,simulated,4,sub,yes,832.2885802942496,8
simulated,simulated,4,sub,yes,832.2893362726514,8
simulated,simulated,4,sub,yes,832.310165325362,8
simulated,simulated,4,sub,yes,832.226071774048,8
simulated,simulated,4,sub,yes,832.2493078142428,8
simulated,simulated,4,sub,yes,832.1578636579885,8
simulated,simulated,4,sub,yes,832.4558235780484,8
simulated,simulated,4,sub,yes,832.3204321365041,8
simulated,simulated,4,sub,yes,832.2377611815269,8
simulated,simulated,4,sub,yes,832.2781927398573,8
simulated,simulated,4,sub,yes,832.44019015702,8
simulated,simulated,4,sub,yes,832.3031576226041,8
simulated,simulated,4,sub,yes,832.1388493113546,8
simulated,simulated,4,sub,yes,831.9753692987363,8
simulated,simulated,4,sub,no,832.3072232968182,8
simulated,simulated,4,sub,yes,832.0375868427486,8
simulated,simulated,4,sub,yes,832.4376423165202,8
simulated,simulated,4,sub,yes,832.2506705387042,8
simulated,simulated,4,sub,yes,832.2478037468894,8
simulated,simulated,4,sub,yes,832.1386751391657,8
simulated,simulated,4,sub,yes,832.3461778472205,8
simulated,simulated,4,sub,no,832.4140970773669,8
simulated,simulated,4,sub,yes,832.2751661642512,8
simulated,simulated,4,sub,yes,832.0936832146397,8
simulated,simulated,4,sub,yes,832.2429588027971,8
simulated,simulated,4,sub,yes,832.2708471411692,8
simulated,simulated,4,sub,yes,832.0950801806986,8
simulated,simulated,4,sub,no,832.2260799335461,8
simulated,simulated,4,sub,yes,832.3601667679599,8
simulated,simulated,4,sub,yes,832.2954915121372,8
simulated,simulated,5,sub,yes,832.4563857285438,8
simulated,simulated,5,sub,yes,832.4311421209619,8
simulated,simulated,5,sub,yes,832.277004986485,8
simulated,simulated,5,sub,yes,832.2882953012542,8
simulated,simulated,5,sub,yes,832.1510347409725,8
simulated,simulated,5,sub,yes,832.3241004192312,8
simulated,simulated,5,sub,yes,832.042959956676,8
simulated,simulated,5,sub,yes,832.365197515014,8
simulated,simulated,5,sub,yes,832.0244512492936,8
simulated,simulated,5,sub,yes,832.1065187753326,8
simulated,simulated,5,sub,yes,831.9220421576637,8
simulated,simulated,5,sub,yes,832.2520043443415,8
simulated,simulated,5,sub,yes,832.4056097844543,8
simulated,simulated,5,sub,yes,832.2176455521497,8
simulated,simulated,5,sub,yes,832.2826930521982,8
simulated,simulated,5,sub,yes,832.4023104733413,8
simulated,simulated,5,sub,yes,832.3518348810532,8
simulated,simulated,5,sub,yes,832.1634081851162,8
simulated,simulated,5,sub,yes,832.3533763668411,8
simulated,simulated,5,sub,yes,832.2325293457375,8
simulated,simulated,5,sub,yes,831.9351042118741,8
simulated,simulated,5,sub,yes,832.3384488714345,8
simulated,simulated,5,sub,yes,832.3208702439911,8
simulated,simulated,5,sub,yes,832.3411516294967,8
simulated,simulated,5,sub,yes,832.3399975040353,8
simulated,simulated,5,sub,yes,832.1914001408062,8
simulated,simulated,5,sub,yes,832.242125170864,8
simulated,simulated,5,sub,yes,832.3748633203678,8
simulated,simulated,5,sub,yes,832.2502626516963,8
simulated,simulated,5,sub,yes,832.2467559394746,8
simulated,simulated,5,sub,yes,832.1238432669999,8
simulated,simulated,5,sub,yes,832.2176597475964,8
simulated,simulated,5,sub,yes,832.2713174107295,8
simulated,simulated,5,sub,yes,832.2689924222166,8
simulated,simulated,5,sub,no,832.1524269549323,8
simulated,simulated,5,sub,yes,832.3499510876751,8
simulated,simulated,5,sub,yes,832.3244777343491,8
simulated,simulated,5,sub,yes,832.0855242421345,8
simulated,simulated,5,sub,yes,832.4400801076399,8
simulated,simulated,5,sub,yes,832.4402975802728,8
simulated,simulated,5,sub,yes,832.2713817016706,8
simulated,simulated,5,sub,yes,832.3447393970504,8
simulated,simulated,5,sub,no,832.2211037600815,8
simulated,simulated,5,sub,yes,832.0201720944797,8
simulated,simulated,5,sub,yes,832.1926149011323,8
simulated,simulated,5,sub,yes,832.157335188662,8
simulated,simulated,5,sub,yes,832.1126418099316,8
simulated,simulated,5,sub,yes,832.1258247298022,8
simulated,simulated,5,sub,yes,832.3174293561719,8
simulated,simulated,5,sub,yes,832.2730757849313,8
simulated,simulated,6,sub,yes,832.3893347163653,8
simulated,simulated,6,sub,yes,832.2278486700119,8
simulated,simulated,6,sub,yes,832.165373973713,8
simulated,simulated,6,sub,yes,832.1991342179892,8
simulated,simulated,6,sub,yes,832.5328818013077,8
simulated,simulated,6,sub,yes,832.1274572841019,8
simulated,simulated,6,sub,yes,832.3829084006691,8
simulated,simulated,6,sub,yes,832.2261797703704,8
simulated,simulated,6,sub,yes,832.2156178691724,8
simulated,simulated,6,sub,yes,832.1914086403315,8
simulated,simulated,6,sub,yes,832.1264387212854,8
simulated,simulated,6,sub,yes,832.1294265266491,8
simulated,simulated,6,sub,yes,832.487830879557,8
simulated,simulated,6,sub,yes,832.1097236247707,8
simulated,simulated,6,sub,yes,832.4326322692833,8
simulated,simulated,6,sub,yes,832.165039606527,8
simulated,simulated,6,sub,yes,832.3033776447285,8
simulated,simulated,6,sub,yes,832.2103279448875,8
simulated,simulated,6,sub,yes,832.4292349017661,8
simulated,simulated,6,sub,yes,832.3186167535562,8
simulated,simulated,6,sub,yes,832.1500614205817,8
simulated,simulated,6,sub,yes,832.3778751258012,8
simulated,simulated,6,sub,yes,832.3419294723083,8
simulated,simulated,6,sub,yes,832.2219302723253,8
simulated,simulated,6,sub,yes,832.2259469723062,8
simulated,simulated,6,sub,yes,832.1778420045904,8
simulated,simulated,6,sub,yes,832.4537013557032,8
simulated,simulated,6,sub,yes,832.0629700656694,8
simulated,simulated,6,sub,yes,831.9945311946411,8
simulated,simulated,6,sub,yes,832.2918485692902,8
simulated,simulated,6,sub,yes,832.1193888535577,8
simulated,simulated,6,sub,yes,832.2373954083141,8
